6,0,0.0,1.0,1.0,1.0,1.0,1.0,19.6,14.8,37.3,0.396782842,1.0,0.0,1.0,1.0,1.0,41.7,92.6,7028.0,8047.0,7503.0,0.0,1.0,95.8,42.1,53.3,0.7890625,23.95,13.325,10.525,4.0,57.7,38.1,22.2,2.0,1.5144356959999998,0.582677165,1.0,38.1,,,,,,,,,3.9,4.6,40.3,42.9,47.4,0.9050632909999999,2.2,18.31818182,19.5,21.54545455,85.8,94.8,43.6,52.8,0.825757576,1.6,99.8,59.9,39.6,1.512626263,0.0,99.9,55.0,44.6,1.233183857,0.0034,32.1,2800,1800,530,310,2310.0,2290.0,0.0,0.0,870.0,390.0,140.0,290.0,1.01,0.54,2.81,38.47,0.27,0.7,0.11,1.35,55.78,0.46,0.27,0.25,23.87,,,0.54,3.18,36.89,0.27,0.7,0.11,1.61,251.08,0.79,0.27,0.34,25.82,,2.13,0.54,4.14,45.57,0.27,0.7,0.11,2.25,264.79,1.95,0.27,1.19,20.72,,2.86,0.54,3.91,48.49,3.03,0.7,0.11,2.34,199.24,3.81,0.27,0.25,18.92,
440,0,0.0,1.0,1.0,0.0,0.0,1.0,69.2,7.6,0.7,10.85714286,1.0,0.0,2.0,0.0,1.0,4.7,132.4,1979.0,2282.0,5920.0,0.0,1.0,55.1,18.3,34.3,0.533175355,7.445945946,4.635135135,2.472972973,7.4,72.8,19.3,47.6,0.405462185,19.15789474,12.52631579,5.078947368,3.8,82.8,21.2,57.0,0.37327188899999997,6.179104477999999,4.253731343,1.5820895519999998,13.4,2831.0,80.0,19.7,5.9,12.5,0.47200000000000003,2.4,8.208333332999999,2.458333333,5.208333333,48.9,,,,,,99.3,69.9,27.2,2.5698529409999997,0.0,99.8,59.8,38.1,1.569553806,0.0,48.7,3420,1740,920,440,1190.0,900.0,100.0,80.0,1090.0,420.0,540.0,80.0,41.9,0.552,3.01,27.18,0.276,0.792,0.792,8.82,19.7,2.74,0.4,0.29600000000000004,6.46,453.67,138.67,0.552,4.26,37.94,0.276,0.9,0.9,3.3,21.37,6.8,0.44,0.29600000000000004,5.388,579.13,547.34,0.552,3.88,34.6,0.276,0.892,0.792,23.34,66.75,37.26,0.3,0.29600000000000004,4.232,689.09,3460.0,0.643,3.97,61.03,0.276,0.792,0.792,38.18,108.91,119.65,0.242,0.82,8.661,915.94
445,0,1.0,1.0,0.0,0.0,0.0,1.0,7.1,83.6,16.4,5.0975609760000005,1.0,0.0,1.0,1.0,2.0,0.3,46.7,1280.0,1127.0,19961.0,1.0,1.0,93.8,52.5,35.5,1.477011494,16.75,6.339285714,9.375,5.6,,,,,,,,,,,,,,,,,11345.5,87.0,80.85,37.52,31.91,1.175806957,6.49,12.45762712,5.7812018489999994,4.916795069,88.6,88.93,50.01,37.22,1.343632456,1.07,99.84,64.62,34.72,1.861175115,0.01,99.85,56.06,42.85,1.308284714,0.0,46.55,960,480,420,50,310.0,300.0,10.0,0.0,90.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,0,1.0,1.0,1.0,0.0,0.0,1.0,87.0,7.8,1.1,7.090909091,1.0,0.0,2.0,0.0,2.0,1.2,238.4,1339.0,1605.0,135900.0,0.0,1.0,83.5,23.4,59.1,0.395437262,7.522522522999999,5.324324324,2.108108108,11.1,96.3,46.7,47.2,0.98940678,56.64705882,27.76470588,27.47058824,1.7,99.9,74.5,23.0,3.178571429,199.8,46.0,149.0,0.5,2184.3,91.0,23.9,7.4,15.8,0.46835443,2.5,9.56,2.96,6.32,79.8,,,,,,99.8,59.0,38.3,1.540469974,0.0,99.9,46.3,51.0,0.9078431370000001,0.0,29.2,5540,3860,890,0,5910.0,3870.0,340.0,0.0,3800.0,3250.0,160.0,50.0,15.01,0.552,5.03,23.93,0.276,0.792,0.792,3.66,5.63,0.8,0.242,0.29600000000000004,15.470999999999998,254.87,25.14,0.552,4.38,29.42,0.276,0.792,0.792,1.45,43.03,4.61,0.242,0.29600000000000004,14.630999999999998,348.86,558.54,0.598,7.84,120.98,0.38,0.792,0.792,9.52,7.0,109.62,0.242,0.29600000000000004,21.384,443.7,3460.0,0.871,21.47,640.5,4.49,0.792,0.792,226.95,120.46,281.63,0.36,0.69,18.309,894.43
454,0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,54.0,20.5,2.634146341,1.0,0.0,1.0,1.0,1.0,0.7,35.1,1152.0,1350.0,1001.0,1.0,1.0,52.6,23.3,28.6,0.8141135970000001,1.6593059940000001,0.9022082020000001,0.735015773,31.7,82.7,65.6,17.0,3.833333333,17.22916667,3.541666667,13.66666667,4.8,90.0,19.8,56.4,0.35093696799999996,11.25,7.05,2.475,8.0,609.9,49.0,46.5,20.2,24.9,0.81124498,27.5,1.690909091,0.734545455,0.905454545,85.0,96.3,42.3,53.5,0.7906542059999999,0.5,99.8,69.2,30.4,2.276315789,0.1,99.8,68.6,31.0,2.212903226,0.0478,32.2,4500,2070,2030,210,640.0,410.0,140.0,20.0,640.0,190.0,290.0,60.0,30.59,0.54,8.44,36.62,0.28,0.72,0.12,0.37,13.12,8.98,0.26,0.69,12.27,,,0.74,5.58,26.6,0.28,0.72,0.12,0.73,31.4,1.01,0.26,0.69,5.34,,20.14,0.54,5.4,26.6,0.28,0.72,0.12,0.39,33.32,1.74,0.26,0.69,3.77,,137.28,0.7,7.85,29.71,0.28,0.72,0.12,0.37,15.27,12.01,0.26,0.69,5.26,
458,0,0.0,1.0,1.0,0.0,0.0,1.0,91.0,6.2,1.9,3.263157895,1.0,0.0,2.0,0.0,2.0,8.2,258.6,,,,0.0,1.0,90.3,51.3,30.5,1.682038835,10.37931034,3.505747126,5.896551724,8.7,93.8,64.3,24.0,2.679166667,15.89830508,4.06779661,10.89830508,5.9,,,,,,,,,1216.8,75.0,73.5,42.6,25.3,1.683794466,3.8,19.34210526,11.21052632,6.657894737,80.0,,,,,5.8,99.4,72.5,25.7,2.821011673,0.2,99.8,67.6,30.8,2.194805195,,36.9,2630,880,1350,240,790.0,480.0,130.0,20.0,350.0,0.0,160.0,10.0,17.38,2.99,4.86,44.33,0.33,1.01,1.01,8.85,16.68,1.9,0.3,0.73,10.12,347.08,36.22,2.99,4.35,39.05,0.33,1.82,1.82,8.17,31.36,9.51,0.3,0.73,10.95,542.61,135.97,2.99,3.98,44.67,0.33,3.46,3.46,18.28,53.67,43.88,0.3,0.73,10.59,677.73,1117.56,5.98,9.94,67.12,3.01,1.26,1.26,61.37,501.28,129.96,0.6,1.89,14.26,831.58
478,0,0.0,1.0,0.0,0.0,0.0,0.0,18.6,60.1,8.4,7.154761905,1.0,0.0,2.0,0.0,4.0,4.2,158.8,1507.0,737.0,,1.0,,87.4,50.8,35.6,1.426966292,9.010309278,3.6701030930000003,5.237113402,9.7,94.0,55.1,37.8,1.4576719580000002,20.43478261,8.217391304,11.97826087,4.6,88.6,32.1,56.0,0.573667712,12.65714286,8.0,4.585714286,7.0,,,81.9,43.4,37.0,1.172972973,6.4,12.796875,6.78125,5.78125,89.4,,,,,,99.8,45.3,54.0,0.838888889,0.1,99.8,40.8,58.5,0.6974358970000001,0.1,35.0,5370,3070,1250,840,5510.0,4190.0,250.0,570.0,8820.0,5710.0,570.0,1150.0,3.59,0.552,2.7,19.4,0.276,0.792,0.792,0.79,1.79,1.87,0.242,0.272,8.37,261.53,4.9,0.552,2.56,19.4,0.276,1.14,1.14,2.16,1.42,2.08,0.242,0.272,5.3,289.43,50.81,0.552,6.4,86.32,0.276,0.792,0.792,7.74,6.65,50.81,0.242,0.272,8.08,335.17,,0.71,11.79,180.18,0.5,4.41,4.41,30.09,23.46,,,0.5,12.95,
490,0,1.0,1.0,1.0,0.0,0.0,0.0,39.3,39.5,2.4,16.45833333,1.0,0.0,2.0,0.0,2.0,78.9,301.0,4303.0,4033.0,70165.0,1.0,1.0,59.0,36.7,21.1,1.736842105,34.70588235,12.41176471,21.58823529,1.7,94.0,68.5,23.8,2.8604651160000003,85.45454545,21.63636364,62.27272727,1.1,98.8,54.7,40.9,1.343137255,141.1428571,58.42857143,78.14285714,0.7,45.3,62.0,48.1,27.3,19.1,1.429319372,2.3,20.91304348,11.86956522,8.304347826,,,,,,,99.6,79.6,18.8,4.234042553,0.0,99.8,76.8,22.3,3.443946188,,40.7,3440,2530,640,260,4060.0,3960.0,60.0,0.0,660.0,570.0,80.0,0.0,11.89,0.47,10.13,52.12,0.27,1.56,1.56,3.53,18.92,3.22,0.29,0.82,30.55,693.09,4.22,0.47,5.22,25.87,0.27,1.13,1.13,8.5,14.35,1.83,0.29,0.82,7.98,567.13,17.15,0.47,6.75,33.94,0.27,0.97,0.97,10.94,22.63,9.5,0.29,0.82,12.37,564.57,206.3,0.8,9.01,52.12,0.27,1.21,1.21,86.95,58.74,166.18,0.84,1.69,21.41,871.96
511,0,0.0,1.0,1.0,1.0,0.0,0.0,50.0,38.7,25.0,1.548,1.0,0.0,3.0,0.0,2.0,301.0,301.0,476.0,,,0.0,0.0,58.1,11.0,46.1,0.23776223800000001,1.53298153,1.216358839,0.29023746699999997,37.9,63.9,10.2,52.8,0.193181818,2.061290323,1.7032258059999998,0.329032258,31.0,58.3,16.9,40.8,0.414215686,1.670487106,1.1690544409999999,0.484240688,34.9,14.8,14.3,53.5,10.9,41.1,0.265206813,34.7,1.5417867440000002,0.314121037,1.18443804,54.9,,,,,,94.9,75.5,18.2,4.148351648,4.3,96.8,67.0,28.6,2.342657343,,33.4,1430,440,930,10,2350.0,1840.0,240.0,0.0,380.0,270.0,70.0,0.0,3.69,0.47,16.11,51.41,0.54,1.62,0.17,111.65,121.1,1.7,0.73,1.01,12.39,663.84,25.56,6.6,13.06,60.51,0.27,2.81,0.11,69.53,42.31,12.07,0.46,0.8,24.83,1125.77,1788.0,1.05,13.51,64.86,0.27,0.76,0.11,6.74,41.96,16.08,0.23,0.8,14.56,1103.92,41.72,0.81,15.81,133.9,0.27,0.76,0.11,5.35,130.26,36.72,0.23,0.8,12.98,997.64
527,0,0.0,1.0,0.0,1.0,0.0,1.0,40.0,74.9,20.1,3.7263681589999997,1.0,0.0,1.0,1.0,1.0,0.3,83.0,752.0,939.0,6893.0,1.0,1.0,88.5,38.5,47.3,0.813664596,13.01470588,6.955882353,5.6617647060000005,6.8,94.3,59.1,31.2,1.894230769,16.54385965,5.473684211,10.36842105,5.7,,,,,,,,,613.8,78.8,92.24,44.37,44.43,0.9986495609999999,4.14,22.28019324,10.7173913,10.73188406,97.65,97.65,50.22,46.91,1.070560648,0.69,99.92,49.78,49.83,0.998996588,0.01,99.88,43.15,56.37,0.765478091,0.01,20.73,1230,550,660,20,860.0,660.0,160.0,200.0,690.0,430.0,230.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,0,0.0,1.0,1.0,1.0,0.0,1.0,99.0,0.8,0.5,1.6,1.0,0.0,1.0,0.0,2.0,143.4,301.0,4890.0,,,0.0,0.0,75.0,61.2,14.0,4.40625,4.285714286,0.8,3.497142857,17.5,,,,,,,,,,,,,,,,,0.6,5.0,41.5,34.9,6.1,5.721311475,9.6,4.322916667,3.635416667,0.635416667,,,,,,,99.5,94.5,4.6,20.54347826,0.2,99.6,94.2,5.0,18.84,,45.0,690,130,230,50,370.0,0.0,40.0,0.0,410.0,0.0,90.0,0.0,12.63,2.23,6.24,69.53,0.54,1.36,0.13,21.35,95.96,1.28,0.27,0.77,47.75,,13.66,2.84,6.18,65.11,0.51,2.11,0.13,24.77,93.16,1.57,0.27,1.12,44.19,,37.28,3.66,8.8,99.68,0.63,2.64,0.13,23.41,120.83,3.28,0.27,0.91,39.1,,294.81,3.64,9.62,85.59,1.21,2.34,0.13,65.57,136.62,16.75,0.42,1.25,63.09,
556,1,0.0,0.0,0.0,,,,,,,,1.0,0.0,2.0,0.0,0.0,,167.3,,,,0.0,0.0,90.0,43.5,39.5,1.101973684,,,,9.5,,,,,,,,,,,,,,,,,,,66.4,23.5,36.2,0.649171271,6.5,,,,,,,,,,,,,,,,,,,,,6970,4000,770,600,7830.0,4310.0,460.0,0.0,,,,,9.28,0.552,6.82,26.49,0.91,0.91,0.91,6.9,12.83,4.25,4.25,0.272,34.18,,1.95,0.552,7.17,23.1,0.92,0.792,0.792,2.28,9.83,5.15,5.15,0.272,19.6,,1.48,0.552,15.38,52.57,0.75,0.792,0.792,2.38,26.57,3.25,3.25,0.272,19.33,,3.59,0.552,17.2,40.8,0.35,0.792,0.792,3.62,43.65,1.27,1.27,0.48,18.64,
566,0,0.0,1.0,1.0,1.0,0.0,0.0,52.6,78.3,21.6,3.625,1.0,0.0,1.0,1.0,1.0,0.6,301.0,3257.0,1066.0,25353.0,1.0,1.0,51.9,13.4,36.6,0.37254902,1.133187773,0.799126638,0.292576419,45.8,,,,,,,,,98.0,21.7,60.7,0.358208955,61.25,37.9375,13.5625,1.6,877.1,73.5,54.6,20.3,31.8,0.63836478,24.1,2.2655601659999998,0.842323651,1.319502075,83.3,84.4,30.6,53.3,0.574108818,8.3,98.5,73.4,24.8,2.9596774189999997,1.3,99.4,69.2,29.8,2.322147651,0.5,46.8,540,220,280,0,780.0,680.0,50.0,10.0,220.0,30.0,90.0,10.0,11.68,0.54,7.04,26.68,0.29,0.71,0.12,1.7,26.35,0.91,0.25,0.42,29.63,391.54,120.47,2.02,9.95,26.68,0.29,9.48,0.12,8.96,65.79,2.87,0.25,0.42,31.81,680.58,333.27,7.72,12.83,57.7,0.49,10.07,0.13,99.3,169.89,102.68,0.3,0.71,34.97,1010.37,2312.9,5.21,13.08,158.87,1.03,5.35,0.44,224.47,234.03,360.45,0.7,1.12,34.24,962.87
570,0,1.0,1.0,0.0,1.0,0.0,1.0,66.0,97.0,2.8,34.64285714,1.0,0.0,1.0,1.0,2.0,40.3,294.2,1758.0,1676.0,3138.0,1.0,1.0,97.4,76.4,17.5,4.3571428569999995,74.92307692,13.46153846,58.76923077,1.3,,,,,,,,,,,,,,,,,44.9,46.0,76.0,52.5,15.0,3.5,0.8,95.0,65.625,18.75,90.4,90.4,74.6,19.9,3.7487437189999997,0.5,99.9,89.4,10.1,8.851485149,0.0,99.9,83.5,16.1,5.186335403999999,0.0,51.6,610,50,500,10,200.0,1.0,1.0,1.0,190.0,1.0,1.0,1.0,11.63,0.54,2.61,26.6,0.28,0.72,0.12,10.75,39.56,0.86,0.26,0.69,16.89,262.48,,0.54,3.16,26.6,0.28,1.22,0.12,9.53,56.33,3.17,0.26,0.69,15.64,233.12,40.96,0.54,4.53,26.6,0.28,0.95,0.12,9.12,53.77,8.53,0.26,0.69,16.22,285.02,182.14,0.69,6.42,30.24,0.28,0.9,0.12,13.9,57.95,22.6,0.26,0.69,22.61,392.58
591,0,0.0,1.0,0.0,0.0,0.0,1.0,2.6,41.3,39.2,1.053571429,0.0,0.0,2.0,0.0,1.0,3.5,54.4,37.0,75.0,77.0,0.0,1.0,74.3,41.3,30.9,1.336134454,2.983935743,1.240963855,1.658634538,24.9,,,,,,,,,92.4,60.2,29.3,2.042553191,12.48648649,3.9594594589999996,8.135135135,7.4,323.6,76.0,54.6,27.5,24.8,1.108870968,18.6,2.935483871,1.478494624,1.333333333,93.7,,,,,30.6,99.7,35.1,63.5,0.552755906,0.2,99.7,32.5,66.1,0.491679274,0.0,33.4,4430,2500,730,690,5910.0,5490.0,80.0,80.0,2790.0,2020.0,160.0,130.0,3.79,0.552,2.45,84.06,0.276,0.792,0.792,1.88,2.83,0.82,0.242,0.272,17.68,341.96,8.99,0.75,2.72,136.03,0.276,0.792,0.792,1.92,3.65,1.22,0.242,0.272,13.13,459.93,538.48,1.82,4.04,102.53,0.276,0.792,0.792,4.78,2.44,11.04,0.242,0.272,15.01,500.66,105.71,0.61,5.92,212.4,0.276,0.792,0.792,3.84,6.41,21.9,0.242,0.272,11.13,838.4
600,0,1.0,1.0,1.0,1.0,0.0,0.0,80.0,53.3,20.5,2.6,1.0,0.0,2.0,1.0,1.0,138.7,183.5,2429.0,3242.0,4673.0,0.0,1.0,83.3,28.8,52.4,0.54978355,5.7054794520000005,3.5890410960000003,1.97260274,14.6,,,,,,,,,,,,,,,,,653.8,74.0,56.7,20.1,33.2,0.605421687,9.7,5.845360825,2.072164948,3.422680412,48.0,88.4,30.7,56.7,0.541446208,2.3,99.6,63.7,35.0,1.82,0.2,99.1,53.8,44.4,1.211711712,0.1,31.0,3510,2650,440,350,80.0,1.0,1.0,1.0,280.0,40.0,240.0,0.0,4.32,0.55,1.31,23.92,0.28,0.75,0.14,4.89,46.09,1.36,0.24,0.26,14.83,686.91,26.66,1.53,2.79,23.92,0.28,0.88,0.14,2.53,68.4,7.17,0.24,0.26,11.37,679.48,115.1,2.58,4.41,34.34,0.28,2.8,0.14,8.22,74.38,22.11,0.24,0.42,12.16,809.05,374.4,6.14,8.42,95.82,0.32,5.94,0.14,40.29,131.57,61.53,0.24,0.39,13.89,1161.36
637,0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,79.0,18.4,4.293478261000001,0.0,0.0,2.0,0.0,1.0,1.0,6.4,3947.0,,,0.0,1.0,94.2,19.6,75.0,0.245980707,20.04255319,15.95744681,4.170212766000001,4.7,,,,,,,,,97.0,10.5,84.8,0.122596154,37.30769231,32.61538462,4.038461538,2.6,480.5,36.2,81.5,19.0,61.6,0.308441558,2.7,30.18518519,7.037037037,22.81481481,69.1,,,,,4.1,99.6,30.8,68.2,0.45161290299999995,0.1,99.2,25.8,72.7,0.354883081,,23.4,2580,1020,1500,0,870.0,710.0,30.0,80.0,2230.0,510.0,1230.0,410.0,26.25,0.49,3.94,20.96,0.23,1.28,1.28,2.02,11.89,0.56,0.27,0.82,22.86,555.26,50.41,1.68,4.95,28.22,0.24,1.91,1.91,1.87,8.09,0.97,0.36,0.82,11.99,551.93,64.81,1.55,6.13,35.72,0.53,1.46,1.46,2.0,10.71,3.52,0.33,0.82,8.81,563.31,80.92,0.78,7.66,48.78,0.23,0.71,0.71,2.71,16.15,6.91,0.21,0.82,8.77,571.36
652,0,0.0,1.0,0.0,0.0,0.0,1.0,0.294,13.4,9.0,1.488888889,0.0,0.0,2.0,0.0,1.0,0.4,10.9,944.0,,,0.0,1.0,58.5,23.1,27.0,0.855670103,2.142857143,0.9890109890000001,0.846153846,27.3,,,,,,,,,97.8,67.7,26.8,2.526119403,65.2,17.86666667,45.13333333,1.5,1020.6,91.0,40.7,19.6,16.7,1.173652695,12.4,3.282258065,1.5806451609999999,1.346774194,45.3,,,,,,99.6,65.5,30.3,2.1617161719999998,0.1,99.7,55.1,40.8,1.350490196,0.2,33.9,4580,3450,510,350,4900.0,4370.0,40.0,140.0,1430.0,1150.0,70.0,120.0,5.64,0.55,1.37,19.96,0.75,0.75,0.14,0.87,2.05,0.24,0.24,0.26,15.7,242.93,4.15,0.55,1.62,19.96,0.75,0.75,0.14,1.27,3.33,1.74,0.24,0.26,14.61,230.1,14.64,0.55,1.52,19.96,0.75,0.75,0.14,1.31,4.8,3.95,0.24,0.26,12.33,,117.82,0.55,4.72,19.96,0.75,0.75,0.14,3.49,5.63,22.74,0.24,0.26,14.19,285.26
675,0,1.0,1.0,1.0,0.0,1.0,1.0,80.0,82.2,17.0,4.835294118,1.0,0.0,2.0,0.0,2.0,60.0,215.7,4009.0,3621.0,52840.0,1.0,1.0,91.6,16.4,55.0,0.297989031,12.37837838,7.432432432000001,2.216216216,7.4,93.0,32.8,40.2,0.825,14.30769231,6.184615385,5.046153846,6.5,85.5,16.0,47.2,0.33974359,5.777027027000001,3.189189189,1.081081081,14.8,844.7,68.0,73.0,11.4,44.4,0.256756757,6.1,11.96721311,1.868852459,7.278688525,88.5,,,,,3.9,99.6,66.2,30.3,2.184818482,0.1,99.8,62.4,35.2,1.772727273,0.1,29.6,4820,2220,1990,570,2150.0,2050.0,60.0,10.0,480.0,70.0,370.0,10.0,5.89,0.54,2.71,19.46,0.29,0.71,0.12,1.68,15.44,0.61,0.25,0.31,16.32,494.46,16.15,0.54,3.62,23.36,0.29,0.76,0.26,5.99,38.48,4.68,0.56,1.56,10.91,504.09,47.91,0.54,3.5,23.36,0.29,0.71,0.12,7.28,56.01,10.79,0.25,0.28,8.26,551.28,,,,,,,,,,,,,,
685,0,0.0,0.0,1.0,0.0,0.0,1.0,2.6,71.5,18.9,3.783068783,0.0,0.0,1.0,0.0,0.0,12.9,88.1,,,,0.0,0.0,68.6,19.5,46.7,0.417670683,2.212903226,1.506451613,0.629032258,31.0,89.4,61.5,27.3,2.2527472530000003,8.94,2.73,6.15,10.0,,,,,,,,,,,38.5,11.5,25.4,0.45275590600000004,21.1,1.82464455,0.5450236970000001,1.203791469,89.9,,,,,34.4,98.2,38.0,41.8,0.9090909090000001,1.0,99.3,36.3,44.0,0.825,,34.7,5610,3660,930,700,2130.0,1890.0,40.0,90.0,,,,,37.41,0.49,3.82,37.11,0.23,0.99,0.13,1.76,9.63,1.59,0.34,0.77,19.56,,80.15,0.49,4.04,31.56,0.23,0.92,0.13,1.54,25.55,2.76,0.27,0.77,11.02,,70.52,0.49,4.74,29.95,0.23,0.91,0.13,5.44,43.94,4.6,0.27,0.77,8.19,,127.6,0.49,5.52,40.0,0.44,1.13,0.13,12.31,67.61,4.36,0.46,0.77,7.25,
700,0,1.0,1.0,0.0,1.0,0.0,1.0,52.0,9.0,2.8,3.214285714,1.0,0.0,1.0,1.0,2.0,2.2,263.1,1942.0,1569.0,6061.0,1.0,1.0,89.8,35.7,53.7,0.669491525,29.93333333,17.9,11.9,3.0,83.8,23.3,56.5,0.415929204,6.028776978,4.0647482010000004,1.676258993,13.9,96.0,40.2,54.7,0.738562092,45.71428571,26.04761905,19.14285714,2.1,71.9,81.2,37.3,13.6,22.3,0.609865471,2.8,13.32142857,4.8571428569999995,7.964285714,87.7,94.2,35.6,58.2,0.611683849,0.6,99.8,31.0,67.8,0.457227139,0.0,99.9,25.6,72.5,0.353103448,0.0,26.7,650,350,230,0,730.0,390.0,180.0,20.0,1170.0,80.0,430.0,0.0,11.14,1.54,3.56,25.24,0.28,0.72,0.12,8.45,47.16,0.39,0.26,0.31,11.19,603.04,,1.28,5.16,25.24,0.28,0.72,0.12,6.98,59.44,0.99,0.26,0.33,22.76,883.5,39.94,0.92,4.95,30.35,0.31,0.72,0.12,19.42,125.91,8.12,0.26,0.31,27.18,1578.32,,,,130.52,,,,,,,,,,
